timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787168443.470462,211.000124,1,233645.0,1994908.0,943.0,0.0,12239.0,188.0,
1787168444.470409,212.000072,1,234679.0,2004781.0,946.0,0.0,12292.0,188.0,
1787168445.470452,213.000114,1,235583.0,2013899.0,937.0,0.0,12348.0,188.0,
1787168446.470418,214.000081,1,236758.0,2022990.0,939.0,0.0,12408.0,188.0,
1787168447.470414,215.000077,1,237852.0,2032864.0,945.0,0.0,12459.0,188.0,
1787168448.470421,216.000083,1,238776.0,2041976.0,943.0,0.0,12512.0,188.0,
1787168449.470418,217.000080,1,239981.0,2051070.0,942.0,0.0,12575.0,188.0,
1787168450.470420,218.000082,1,241169.0,2060928.0,941.0,0.0,12639.0,188.0,
1787168451.470438,219.000100,1,242171.0,2070038.0,944.0,0.0,12688.0,188.0,
1787168452.470412,220.000074,1,243169.0,2079138.0,941.0,0.0,12747.0,188.0,
1787168453.470409,221.000072,1,244113.0,2088254.0,939.0,0.0,12801.0,188.0,
1787168454.470425,222.000087,1,245262.0,2097343.0,941.0,0.0,12862.0,188.0,
1787168455.470421,223.000084,1,246715.0,2107189.0,940.0,0.0,12934.0,188.0,
1787168456.470488,224.000150,1,247618.0,2116304.0,943.0,0.0,12981.0,188.0,
1787168457.470422,225.000085,1,248732.0,2125398.0,938.0,0.0,13046.0,188.0,
1787168458.470428,226.000091,1,249904.0,2135266.0,944.0,0.0,13098.0,188.0,
1787168459.470413,227.000075,1,250922.0,2144366.0,938.0,0.0,13161.0,188.0,
1787168460.470450,228.000113,1,252092.0,2153979.0,942.0,0.0,13216.0,188.0,
1787168461.470425,229.000087,1,253110.0,2163339.0,944.0,0.0,13271.0,188.0,
1787168462.470492,230.000154,1,254434.0,2172405.0,948.0,0.0,13343.0,188.0,
1787168463.470426,231.000088,1,255778.0,2182266.0,942.0,0.0,13408.0,188.0,
1787168464.470493,232.000156,1,256624.0,2191387.0,940.0,0.0,13458.0,188.0,
1787168465.470416,233.000079,1,257656.0,2201255.0,947.0,0.0,13510.0,188.0,
1787168466.470423,234.000085,1,258504.0,2210383.0,941.0,0.0,13558.0,188.0,
1787168467.470429,235.000092,1,259522.0,2219496.0,944.0,0.0,13609.0,188.0,
1787168468.470445,236.000108,1,261107.0,2229306.0,936.0,0.0,13702.0,188.0,
1787168469.470473,237.000135,1,262146.0,2238412.0,943.0,0.0,13752.0,188.0,
1787168470.470416,238.000079,1,263262.0,2247513.0,943.0,0.0,13808.0,188.0,
1787168471.470422,239.000084,1,264356.0,2257381.0,939.0,0.0,13869.0,188.0,
1787168472.470416,240.000079,1,265350.0,2266492.0,943.0,0.0,13919.0,188.0,
1787168473.470424,241.000086,1,266637.0,2276335.0,939.0,0.0,13993.0,188.0,
