timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787674309.189123,294.000087,1,86677.0,1230981.0,248.0,0.0,4753.0,66.0,
1787674310.189119,295.000083,1,86987.0,1236490.0,248.0,0.0,4771.0,66.0,
1787674311.189108,296.000071,1,87320.0,1241995.0,251.0,0.0,4786.0,66.0,
1787674312.189108,297.000071,1,87655.0,1247512.0,253.0,0.0,4803.0,66.0,
1787674313.189107,298.000071,1,87865.0,1253046.0,254.0,0.0,4815.0,66.0,
1787674314.189114,299.000077,1,88236.0,1258506.0,247.0,0.0,4844.0,66.0,
1787674315.189076,300.000040,1,88604.0,1263704.0,241.0,0.0,4870.0,66.0,
1787674316.189137,301.000100,1,89056.0,1269156.0,247.0,0.0,4890.0,66.0,
1787674317.189121,302.000084,1,89460.0,1274398.0,253.0,0.0,4908.0,66.0,
1787674318.189117,303.000080,1,89867.0,1279898.0,249.0,0.0,4934.0,66.0,
1787674319.189126,304.000089,1,90360.0,1285077.0,250.0,0.0,4961.0,66.0,
1787674320.189123,305.000086,1,90679.0,1290323.0,252.0,0.0,4977.0,66.0,
1787674321.189105,306.000068,1,91063.0,1295805.0,246.0,0.0,5004.0,66.0,
1787674322.189107,307.000070,1,91470.0,1301019.0,251.0,0.0,5022.0,66.0,
1787674323.189108,308.000071,1,91698.0,1306582.0,254.0,0.0,5033.0,66.0,
1787674324.189108,309.000071,1,91964.0,1311828.0,250.0,0.0,5052.0,66.0,
1787674325.189104,310.000067,1,92283.0,1317330.0,252.0,0.0,5068.0,66.0,
1787674326.189109,311.000072,1,92630.0,1322561.0,250.0,0.0,5090.0,66.0,
1787674327.189103,312.000067,1,92908.0,1328068.0,249.0,0.0,5106.0,66.0,
1787674328.189104,313.000067,1,93333.0,1333260.0,250.0,0.0,5130.0,66.0,
1787674329.189109,314.000073,1,93823.0,1338692.0,249.0,0.0,5160.0,66.0,
1787674330.189108,315.000071,1,94208.0,1344134.0,243.0,0.0,5186.0,66.0,
1787674331.189108,316.000072,1,94733.0,1349324.0,248.0,0.0,5213.0,66.0,
