timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787617976.280004,190.000062,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617977.280004,191.000062,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617978.280004,192.000062,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617979.280003,193.000061,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617980.280004,194.000062,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617981.280005,195.000063,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617982.280132,196.000190,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617983.280004,197.000063,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617984.280004,198.000063,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617985.280004,199.000062,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617986.280004,200.000062,1,71813.0,468824.0,124.0,0.0,4135.0,0.0,
1787617987.280025,201.000084,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617988.280004,202.000063,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617989.280004,203.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617990.280017,204.000075,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617991.280004,205.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617992.280004,206.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617993.280004,207.000063,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617994.280004,208.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617995.280005,209.000063,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617996.280009,210.000067,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617997.280004,211.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617998.280005,212.000063,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787617999.280005,213.000063,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787618000.280004,214.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787618001.280003,215.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787618002.280004,216.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787618003.280004,217.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787618004.280003,218.000061,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787618005.280003,219.000061,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787618006.280004,220.000062,1,71813.0,468920.0,123.0,0.0,4137.0,0.0,
1787618007.280009,221.000068,1,72106.0,470742.0,125.0,0.0,4150.0,0.0,
1787618008.280009,222.000067,1,72435.0,473631.0,126.0,0.0,4169.0,0.0,
1787618009.280008,223.000067,1,72847.0,476390.0,123.0,0.0,4196.0,0.0,
1787618010.280008,224.000066,1,73185.0,479158.0,127.0,0.0,4211.0,0.0,
1787618011.280008,225.000067,1,73750.0,481890.0,122.0,0.0,4249.0,0.0,
1787618012.280010,226.000069,1,74247.0,484639.0,125.0,0.0,4275.0,0.0,
1787618013.280004,227.000062,1,74645.0,487395.0,125.0,0.0,4298.0,0.0,
1787618014.280010,228.000068,1,74954.0,490169.0,126.0,0.0,4316.0,0.0,
1787618015.280009,229.000067,1,75312.0,493016.0,125.0,0.0,4338.0,0.0,
1787618016.280009,230.000067,1,75755.0,495680.0,124.0,0.0,4366.0,0.0,
1787618017.280009,231.000067,1,76325.0,498414.0,125.0,0.0,4400.0,0.0,
1787618018.280009,232.000067,1,76735.0,501177.0,124.0,0.0,4421.0,0.0,
1787618019.280010,233.000069,1,77046.0,504065.0,125.0,0.0,4440.0,0.0,
1787618020.280006,234.000064,1,77522.0,506815.0,128.0,0.0,4463.0,0.0,
1787618021.280006,235.000065,1,77933.0,509691.0,127.0,0.0,4491.0,0.0,
1787618022.280007,236.000066,1,78379.0,512318.0,124.0,0.0,4518.0,0.0,
1787618023.280009,237.000068,1,78828.0,515072.0,127.0,0.0,4541.0,0.0,
1787618024.280014,238.000072,1,79239.0,517951.0,127.0,0.0,4565.0,0.0,
1787618025.280009,239.000067,1,79581.0,520711.0,122.0,0.0,4589.0,0.0,
1787618026.280009,240.000068,1,79973.0,523464.0,122.0,0.0,4613.0,0.0,
1787618027.280006,241.000065,1,80506.0,526208.0,122.0,0.0,4644.0,0.0,
1787618028.280009,242.000067,1,80934.0,528957.0,124.0,0.0,4667.0,0.0,
1787618029.280010,243.000068,1,81361.0,531718.0,127.0,0.0,4688.0,0.0,
1787618030.280030,244.000088,1,81707.0,534608.0,127.0,0.0,4710.0,0.0,
1787618031.280013,245.000071,1,82151.0,537359.0,126.0,0.0,4736.0,0.0,
1787618032.280025,246.000083,1,82613.0,540108.0,124.0,0.0,4764.0,0.0,
1787618033.280011,247.000070,1,83095.0,542859.0,126.0,0.0,4791.0,0.0,
1787618034.280010,248.000068,1,83434.0,545745.0,122.0,0.0,4815.0,0.0,
1787618035.280018,249.000077,1,83900.0,548365.0,126.0,0.0,4839.0,0.0,
1787618036.280010,250.000068,1,84243.0,551257.0,123.0,0.0,4861.0,0.0,
1787618037.280009,251.000068,1,84721.0,554003.0,123.0,0.0,4891.0,0.0,
1787618038.280002,252.000061,1,85169.0,556756.0,127.0,0.0,4911.0,0.0,
1787618039.280009,253.000067,1,85563.0,559511.0,124.0,0.0,4937.0,0.0,
1787618040.280007,254.000065,1,85921.0,562270.0,126.0,0.0,4956.0,0.0,
1787618041.280007,255.000065,1,86436.0,565013.0,125.0,0.0,4987.0,0.0,
1787618042.280010,256.000068,1,86880.0,567759.0,126.0,0.0,5015.0,0.0,
1787618043.280007,257.000066,1,87257.0,570659.0,121.0,0.0,5038.0,0.0,
1787618044.280007,258.000065,1,87773.0,573269.0,127.0,0.0,5063.0,0.0,
1787618045.280007,259.000065,1,88116.0,576160.0,124.0,0.0,5085.0,0.0,
1787618046.280081,260.000139,1,88628.0,578903.0,125.0,0.0,5114.0,0.0,
1787618047.280009,261.000067,1,88988.0,581670.0,126.0,0.0,5134.0,0.0,
1787618048.280008,262.000066,1,89400.0,584419.0,125.0,0.0,5159.0,0.0,
1787618049.280011,263.000069,1,89916.0,587158.0,126.0,0.0,5188.0,0.0,
1787618050.280116,264.000174,1,90243.0,589918.0,125.0,0.0,5209.0,0.0,
1787618051.280035,265.000093,1,90668.0,592545.0,126.0,0.0,5235.0,0.0,
1787618052.280087,266.000145,1,91046.0,595317.0,127.0,0.0,5255.0,0.0,
1787618053.280009,267.000067,1,91505.0,598198.0,124.0,0.0,5286.0,0.0,
1787618054.280008,268.000066,1,91969.0,600818.0,127.0,0.0,5308.0,0.0,
1787618055.280006,269.000064,1,92368.0,603569.0,127.0,0.0,5331.0,0.0,
1787618056.280003,270.000061,1,92743.0,606464.0,123.0,0.0,5357.0,0.0,
1787618057.280009,271.000068,1,93222.0,609203.0,127.0,0.0,5383.0,0.0,
1787618058.280008,272.000066,1,93595.0,611975.0,128.0,0.0,5401.0,0.0,
1787618059.280009,273.000067,1,94063.0,614724.0,124.0,0.0,5432.0,0.0,
1787618060.280012,274.000070,1,94423.0,616970.0,128.0,0.0,5452.0,0.0,
1787618061.280012,275.000070,1,94716.0,619363.0,123.0,0.0,5472.0,0.0,
1787618062.280013,276.000072,1,95159.0,621611.0,126.0,0.0,5496.0,0.0,
1787618063.280062,277.000121,1,95434.0,624004.0,125.0,0.0,5512.0,0.0,
1787618064.280016,278.000075,1,95738.0,626363.0,126.0,0.0,5531.0,0.0,
1787618065.280015,279.000073,1,96136.0,628648.0,126.0,0.0,5553.0,0.0,
1787618066.280013,280.000072,1,96568.0,630889.0,126.0,0.0,5577.0,0.0,
1787618067.280013,281.000071,1,96893.0,633148.0,127.0,0.0,5597.0,0.0,
1787618068.280062,282.000121,1,97233.0,635505.0,126.0,0.0,5617.0,0.0,
1787618069.280012,283.000071,1,97506.0,637810.0,122.0,0.0,5635.0,0.0,
1787618070.280012,284.000071,1,97900.0,640159.0,127.0,0.0,5656.0,0.0,
